_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64562564,2-pokojowe-mieszkanie-41m2-balkon-ID4mTFG,2-pokojowe mieszkanie 41m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-41m2-balkon-ID4mTFG,837216PLN,,20400PLN,41.04,TWO,2023-08-31 10:34:59,ul. Powsińska,Warszawa,mazowieckie
64490383,4-pokojowe-mieszkanie-79m2-loggia-bezposrednio-ID4mATt,4-pokojowe mieszkanie 79m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-79m2-loggia-bezposrednio-ID4mATt,,,,79.43,FOUR,2023-08-07 12:51:32,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64479159,4-pokojowy-loft-94m2-balkon-bezposrednio-ID4mxYr,4-pokojowy loft 94m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowy-loft-94m2-balkon-bezposrednio-ID4mxYr,,,,94.65,FOUR,2023-08-03 09:32:29,ul. Szwedzka,Warszawa,mazowieckie
64490402,4-pokojowe-mieszkanie-73m2-loggia-bezposrednio-ID4mATM,4-pokojowe mieszkanie 73m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-73m2-loggia-bezposrednio-ID4mATM,,,,73.43,FOUR,2023-08-07 12:51:36,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64479139,3-pokojowy-loft-73m2-loggia-bez-posrednikow-ID4mxY7,3-pokojowy loft 73m2 + loggia Bez Pośredników,https://www.otodom.pl/pl/oferta3-pokojowy-loft-73m2-loggia-bez-posrednikow-ID4mxY7,,,,73.58,THREE,2023-08-03 09:32:26,ul. Szwedzka,Warszawa,mazowieckie
64479129,3-pokojowy-loft-73m2-loggia-bez-posrednikow-ID4mxXX,3-pokojowy loft 73m2 + loggia Bez Pośredników,https://www.otodom.pl/pl/oferta3-pokojowy-loft-73m2-loggia-bez-posrednikow-ID4mxXX,,,,73.57,THREE,2023-08-03 09:32:25,ul. Szwedzka,Warszawa,mazowieckie
64562583,2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mTFZ,2-pokojowe mieszkanie 51m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mTFZ,951051PLN,,18300PLN,51.97,TWO,2023-08-31 10:35:05,ul. Powsińska,Warszawa,mazowieckie
64472930,3-pokojowe-mieszkanie-54m2-loggia-ID4mvlY,3-pokojowe mieszkanie 54m2 + loggia,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-54m2-loggia-ID4mvlY,,,,54.92,THREE,2023-08-01 15:41:28,ul. Piotra Wysockiego,Warszawa,mazowieckie
64562595,3-pokojowe-mieszkanie-60m2-balkon-ID4mTGb,3-pokojowe mieszkanie 60m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-60m2-balkon-ID4mTGb,1099826PLN,,18200PLN,60.43,THREE,2023-08-31 10:35:07,ul. Powsińska,Warszawa,mazowieckie
64472920,3-pokojowe-mieszkanie-54m2-loggia-bez-prowizji-ID4mvlO,3-pokojowe mieszkanie 54m2 + loggia Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-54m2-loggia-bez-prowizji-ID4mvlO,,,,54.92,THREE,2023-08-01 15:41:26,ul. Piotra Wysockiego,Warszawa,mazowieckie
64479162,3-pokojowy-loft-76m2-balkon-bez-posrednikow-ID4mxYu,3-pokojowy loft 76m2 + balkon Bez Pośredników,https://www.otodom.pl/pl/oferta3-pokojowy-loft-76m2-balkon-bez-posrednikow-ID4mxYu,,,,76.69,THREE,2023-08-03 09:32:30,ul. Szwedzka,Warszawa,mazowieckie
64562556,3-pokojowe-mieszkanie-64m2-balkon-bez-prowizji-ID4mTFy,3-pokojowe mieszkanie 64m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-64m2-balkon-bez-prowizji-ID4mTFy,1109106PLN,,17100PLN,64.86,THREE,2023-08-31 10:34:56,ul. Powsińska,Warszawa,mazowieckie
64533472,1-pokojowe-mieszkanie-29m2-balkon-ID4mM6s,1-pokojowe mieszkanie 29m2 + balkon,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-29m2-balkon-ID4mM6s,553200PLN,,18658PLN,29.65,ONE,2023-08-22 11:52:52,ul. Fajansowa,Warszawa,mazowieckie
64472939,3-pokojowe-mieszkanie-54m2-loggia-bezposrednio-ID4mvm7,3-pokojowe mieszkanie 54m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-54m2-loggia-bezposrednio-ID4mvm7,,,,54.96,THREE,2023-08-01 15:41:29,ul. Piotra Wysockiego,Warszawa,mazowieckie
