_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64848517,3pok-oddzielna-kuchnia-swietna-cena-bialoleka-ID4o63P,3pok|oddzielna kuchnia|świetna cena|Białołęka,https://www.otodom.pl/pl/oferta3pok-oddzielna-kuchnia-swietna-cena-bialoleka-ID4o63P,645722PLN,,10950PLN,58.97,THREE,2023-11-26 16:06:14,,Warszawa,mazowieckie
64844979,3-pokojowe-mieszkanie-67m2-balkon-bezposrednio-ID4o58L,3-pokojowe mieszkanie 67m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-67m2-balkon-bezposrednio-ID4o58L,,,,67,THREE,2023-11-24 14:53:26,ul. Herbu Oksza,Warszawa,mazowieckie
64844948,2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4o58g,2-pokojowe mieszkanie 46m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4o58g,,,,46.67,TWO,2023-11-24 14:53:18,ul. Herbu Oksza,Warszawa,mazowieckie
64790215,2-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4nQTt,2-pokojowe mieszkanie 49m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4nQTt,,,,49.37,TWO,2023-11-08 16:11:41,ul. Bluszczańska,Warszawa,mazowieckie
64844960,3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4o58s,3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4o58s,,,,60.62,THREE,2023-11-24 14:53:21,ul. Herbu Oksza,Warszawa,mazowieckie
64809597,apartament-w-trio-apartments-ID4nWV5,Apartament w Trio Apartments,https://www.otodom.pl/pl/ofertaapartament-w-trio-apartments-ID4nWV5,1300000PLN,,26289PLN,49.45,TWO,2023-11-14 15:00:57,,Warszawa,mazowieckie
64769422,osiedle-legnicka-mieszkanie-3-pok-a-m05-ID4nLu6,Osiedle Legnicka | mieszkanie 3-pok. | A_M05,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-3-pok-a-m05-ID4nLu6,,,,60.61,THREE,2023-11-02 09:28:55,ul. Legnicka,Warszawa,mazowieckie
64774203,4-pokojowe-mieszkanie-80m2-balkon-bezposrednio-ID4nMJd,4-pokojowe mieszkanie 80m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-80m2-balkon-bezposrednio-ID4nMJd,,,,80.03,FOUR,2023-11-03 14:04:05,ul. Herbu Oksza,Warszawa,mazowieckie
64805809,mieszkanie-do-remontuna-pradze-polnoc-ID4nUVZ,Mieszkanie do remontu na Pradze Północ,https://www.otodom.pl/pl/ofertamieszkanie-do-remontuna-pradze-polnoc-ID4nUVZ,690000PLN,581PLN,15682PLN,44,ONE,2023-11-13 16:09:47,ul. Konopacka,Warszawa,mazowieckie
64774179,4-pokojowe-mieszkanie-76m2-2-balkony-ID4nMIP,4-pokojowe mieszkanie 76m2 + 2 balkony,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-76m2-2-balkony-ID4nMIP,,,,76.11,FOUR,2023-11-03 14:03:59,ul. Herbu Oksza,Warszawa,mazowieckie
