_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64978853,piekny-apartament-na-ul-pieknej-ID4oDY1,Piękny apartament na ul. Pięknej,https://www.otodom.pl/pl/ofertapiekny-apartament-na-ul-pieknej-ID4oDY1,4200000PLN,,46667PLN,90,THREE,2024-01-11 12:36:13,ul. Piękna,Warszawa,mazowieckie
64972084,1-pokojowe-mieszkanie-na-sprzedaz-ID4oCcQ,1-pokojowe mieszkanie na sprzedaż,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-na-sprzedaz-ID4oCcQ,570000PLN,350PLN,19833PLN,28.74,ONE,2024-01-09 19:55:15,ul. Talarowa,Warszawa,mazowieckie
64971549,ogrod-74m2-i-tarasgotowe-do-odbioru-kredt-2-ID4oC4d,**Ogród 74m2! i Taras**Gotowe do Odbioru Kredt 2%,https://www.otodom.pl/pl/ofertaogrod-74m2-i-tarasgotowe-do-odbioru-kredt-2-ID4oC4d,694000PLN,480PLN,12852PLN,54,THREE,2024-01-09 17:40:42,ul. Mikołaja Trąby,Warszawa,mazowieckie
64970987,kawalerka-w-stanie-deweloperskim-z-duzym-balkonem-ID4oBW9,Kawalerka w stanie deweloperskim z dużym balkonem,https://www.otodom.pl/pl/ofertakawalerka-w-stanie-deweloperskim-z-duzym-balkonem-ID4oBW9,679000PLN,460PLN,21903PLN,31,ONE,2024-01-09 16:06:27,ul. Sonaty,Warszawa,mazowieckie
64970988,mieszkanie-w-stanie-deweloperskim-ID4oBWa,Mieszkanie w stanie deweloperskim,https://www.otodom.pl/pl/ofertamieszkanie-w-stanie-deweloperskim-ID4oBWa,579000PLN,460PLN,21767PLN,26.6,ONE,2024-01-09 16:06:34,ul. Sonaty,Warszawa,mazowieckie
64965482,dwupoziomowy-apartament-budynek-z-historia-ID4oAum,Dwupoziomowy Apartament! Budynek z Historią!,https://www.otodom.pl/pl/ofertadwupoziomowy-apartament-budynek-z-historia-ID4oAum,3700000PLN,1650PLN,21512PLN,172,SIX,2024-01-08 14:20:56,,Warszawa,mazowieckie
64967848,3-pokojowe-o-pow-55m2-blisko-stacji-metra-bemowo-ID4oB6v,3 pokojowe o pow. 55m2/blisko stacji metra Bemowo,https://www.otodom.pl/pl/oferta3-pokojowe-o-pow-55m2-blisko-stacji-metra-bemowo-ID4oB6v,679000PLN,550PLN,14235PLN,47.7,THREE,2024-01-08 23:15:12,ul. Romualda Millera,Warszawa,mazowieckie
64966293,3-pok-mieszkanie-po-remoncie-na-starym-miescie-ID4oAHr,3-pok. mieszkanie po remoncie na Starym Mieście,https://www.otodom.pl/pl/oferta3-pok-mieszkanie-po-remoncie-na-starym-miescie-ID4oAHr,1749900PLN,,32831PLN,53.3,THREE,2024-01-08 16:33:00,ul. Jana Kilińskiego,Warszawa,mazowieckie
64965408,2-poziomowe-mieszkanie-ursynow-92m-ID4oAta,"2- poziomowe mieszkanie, Ursynów, 92m !",https://www.otodom.pl/pl/oferta2-poziomowe-mieszkanie-ursynow-92m-ID4oAta,1335000PLN,500PLN,14539PLN,91.82,THREE,2024-01-08 14:10:48,,Warszawa,mazowieckie
64963957,3-pokojowe-mieszkanie-na-zoliborzu-poludniowym-ID4oA5L,3-pokojowe mieszkanie na Żoliborzu Południowym,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-na-zoliborzu-poludniowym-ID4oA5L,1300000PLN,,21138PLN,61.5,THREE,2024-01-08 10:22:06,ul. Ludwika Rydygiera,Warszawa,mazowieckie
64963585,apartament-przy-parku-szczesliwickim-ID4ozZL,Apartament przy Parku Szczęśliwickim,https://www.otodom.pl/pl/ofertaapartament-przy-parku-szczesliwickim-ID4ozZL,1221000PLN,1120PLN,18500PLN,66,THREE,2024-01-08 07:25:05,ul. Włodarzewska,Warszawa,mazowieckie
64962407,prestizowe-apartamenty-na-mokotowie-ID4ozGL,| Prestiżowe Apartamenty na Mokotowie |,https://www.otodom.pl/pl/ofertaprestizowe-apartamenty-na-mokotowie-ID4ozGL,3263760PLN,,27000PLN,120.88,FOUR,2024-01-07 15:28:11,,Warszawa,mazowieckie
64962406,prestizowe-apartamenty-na-mokotowie-ID4ozGK,| Prestiżowe Apartamenty na Mokotowie |,https://www.otodom.pl/pl/ofertaprestizowe-apartamenty-na-mokotowie-ID4ozGK,3860450PLN,,27500PLN,140.38,FOUR,2024-01-07 15:28:10,,Warszawa,mazowieckie
