_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64648860,okazja-na-starym-miescie-ID4ng7y,Okazja na Starym Mieście !,https://www.otodom.pl/pl/ofertaokazja-na-starym-miescie-ID4ng7y,2200000PLN,1100PLN,17600PLN,125,THREE,2023-09-26 11:33:20,,Warszawa,mazowieckie
64661161,2-pokojowe-mieszkanie-48m2-balkon-ID4njjX,2-pokojowe mieszkanie 48m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-48m2-balkon-ID4njjX,,,,48.52,TWO,2023-09-29 08:16:19,ul. Gioacchino Rossiniego,Warszawa,mazowieckie
64657165,wyjatkowo-ustawne-i-funkcjonalne-3-pokoje-ID4nihw,Wyjątkowo ustawne i funkcjonalne 3 pokoje,https://www.otodom.pl/pl/ofertawyjatkowo-ustawne-i-funkcjonalne-3-pokoje-ID4nihw,750000PLN,800PLN,12500PLN,60,THREE,2023-09-28 10:14:23,ul. 1 Praskiego Pułku WP,Warszawa,mazowieckie
64606548,4-pokoje-z-duzym-balkonem-klucze-w-pazdzierniku-ID4n576,4 pokoje z dużym balkonem - klucze w październiku,https://www.otodom.pl/pl/oferta4-pokoje-z-duzym-balkonem-klucze-w-pazdzierniku-ID4n576,695420PLN,,11000PLN,63.22,FOUR,2023-09-13 15:35:40,ul. Lewandów,Warszawa,mazowieckie
64654152,sprzedam-mieszkanie-na-bemowie-przy-metrze-ID4nhuU,Sprzedam Mieszkanie na Bemowie przy Metrze,https://www.otodom.pl/pl/ofertasprzedam-mieszkanie-na-bemowie-przy-metrze-ID4nhuU,971000PLN,,14493PLN,67,THREE,2023-09-27 14:02:52,ul. Górczewska,Warszawa,mazowieckie
64663044,sprzedam-mieszkanie-3pok70m-w-wa-ochota-akademicka-ID4njOk,Sprzedam mieszkanie 3pok70m-W-wa-Ochota-Akademicka,https://www.otodom.pl/pl/ofertasprzedam-mieszkanie-3pok70m-w-wa-ochota-akademicka-ID4njOk,1600000PLN,1000PLN,23088PLN,69.3,THREE,2023-09-29 14:32:35,ul. Akademicka,Warszawa,mazowieckie
64633318,rembertow-32m2-piwnica-przy-stacji-skm-ID4nc4S,"REMBERTÓW 32m2+ piwnica, Przy stacji SKM",https://www.otodom.pl/pl/ofertarembertow-32m2-piwnica-przy-stacji-skm-ID4nc4S,500000PLN,400PLN,15625PLN,32,ONE,2023-09-21 12:01:41,ul. Cyrulików,Warszawa,mazowieckie
64570496,mieszkanie-66m2-warszawa-targowek-turmoncka-ID4mWJC,Mieszkanie 66m2 Warszawa - Targówek - Turmoncka,https://www.otodom.pl/pl/ofertamieszkanie-66m2-warszawa-targowek-turmoncka-ID4mWJC,818000PLN,990PLN,12394PLN,66,THREE,2023-09-02 18:43:04,Bródno ul. Turmoncka,Warszawa,mazowieckie
64653515,3-pokojowe-mieszkanie-54m2-taras-bezposrednio-ID4nhkD,3-pokojowe mieszkanie 54m2 + taras Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-54m2-taras-bezposrednio-ID4nhkD,,,,54.77,THREE,2023-09-27 12:37:35,ul. Chodakowska,Warszawa,mazowieckie
64621666,2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4n92V,2-pokojowe mieszkanie 44m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4n92V,,,,44.39,TWO,2023-09-18 15:11:50,ul. Sarmacka,Warszawa,mazowieckie
64640911,mieszkanie-2-pokoje-40-m-kamienica-mokotow-ID4ne3l,Mieszkanie 2 pokoje 40 m Kamienica Mokotów,https://www.otodom.pl/pl/ofertamieszkanie-2-pokoje-40-m-kamienica-mokotow-ID4ne3l,899000PLN,400PLN,22475PLN,40,TWO,2023-09-23 16:10:52,ul. Puławska,Warszawa,mazowieckie
64619280,3-pokojowe-mieszkanie-76m2-balkon-bezposrednio-ID4n8qs,3-pokojowe mieszkanie 76m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-76m2-balkon-bezposrednio-ID4n8qs,,,,76.17,THREE,2023-09-18 08:55:27,ul. Sarmacka,Warszawa,mazowieckie
64582362,designerski-apartament-w-najwyzszym-standardzie-ID4mYP0,Designerski apartament w najwyższym standardzie,https://www.otodom.pl/pl/ofertadesignerski-apartament-w-najwyzszym-standardzie-ID4mYP0,4900000PLN,2300PLN,28216PLN,173.66,FOUR,2023-09-06 13:22:49,ul. Piaseczyńska,Warszawa,mazowieckie
64647766,sprzedam-penthouse-w-miasteczku-wilanow-ID4nfPU,Sprzedam Penthouse W Miasteczku Wilanów,https://www.otodom.pl/pl/ofertasprzedam-penthouse-w-miasteczku-wilanow-ID4nfPU,4200000PLN,,25000PLN,168,FOUR,2023-09-26 00:18:05,ul. Franciszka Klimczaka,Warszawa,mazowieckie
64596144,2-pokojowe-mieszkanie-50m2-balkon-bezposrednio-ID4n2pi,2-pokojowe mieszkanie 50m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-50m2-balkon-bezposrednio-ID4n2pi,,,,50.3,TWO,2023-09-11 10:53:50,ul. Namysłowska,Warszawa,mazowieckie
64596110,2-pokojowe-mieszkanie-43m2-balkon-bez-prowizji-ID4n2oK,2-pokojowe mieszkanie 43m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-43m2-balkon-bez-prowizji-ID4n2oK,,,,43.21,TWO,2023-09-11 10:53:44,ul. Namysłowska,Warszawa,mazowieckie
64596103,2-pokojowe-mieszkanie-50m2-balkon-bezposrednio-ID4n2oD,2-pokojowe mieszkanie 50m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-50m2-balkon-bezposrednio-ID4n2oD,,,,50.3,TWO,2023-09-11 10:53:42,ul. Namysłowska,Warszawa,mazowieckie
64596179,2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4n2pR,2-pokojowe mieszkanie 46m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4n2pR,,,,46.94,TWO,2023-09-11 10:53:57,ul. Namysłowska,Warszawa,mazowieckie
64596092,2-pokojowe-mieszkanie-47m2-ogrodek-bez-prowizji-ID4n2os,2-pokojowe mieszkanie 47m2 + ogródek Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-47m2-ogrodek-bez-prowizji-ID4n2os,,,,47.02,TWO,2023-09-11 10:53:40,ul. Namysłowska,Warszawa,mazowieckie
64604599,aluzyjna-3-pokoje-gotowe-ID4n4BF,Aluzyjna 3 pokoje. Gotowe!!!,https://www.otodom.pl/pl/ofertaaluzyjna-3-pokoje-gotowe-ID4n4BF,694278PLN,,12900PLN,53.82,THREE,2023-09-13 10:48:43,,Warszawa,mazowieckie
64596093,2-pokojowe-mieszkanie-43m2-ogrodek-bez-prowizji-ID4n2ot,2-pokojowe mieszkanie 43m2 + ogródek Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-43m2-ogrodek-bez-prowizji-ID4n2ot,,,,43.21,TWO,2023-09-11 10:53:40,ul. Namysłowska,Warszawa,mazowieckie
64610919,przytulny-154m-apartament-w-wilanowie-z-ogrodem-ID4n6fB,Przytulny 154m Apartament w Wilanowie z ogrodem!,https://www.otodom.pl/pl/ofertaprzytulny-154m-apartament-w-wilanowie-z-ogrodem-ID4n6fB,1900000PLN,600PLN,12338PLN,154,FOUR,2023-09-14 16:35:05,,Warszawa,mazowieckie
64596129,3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4n2p3,3-pokojowe mieszkanie 61m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4n2p3,,,,61.97,THREE,2023-09-11 10:53:47,ul. Namysłowska,Warszawa,mazowieckie
64596145,3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4n2pj,3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4n2pj,,,,55.03,THREE,2023-09-11 10:53:50,ul. Namysłowska,Warszawa,mazowieckie
64586681,nowe-do-umeblowania-kup-na-kredyt-ID4mZVF,"Nowe, do umeblowania. Kup na kredyt.",https://www.otodom.pl/pl/ofertanowe-do-umeblowania-kup-na-kredyt-ID4mZVF,1049000PLN,336PLN,15622PLN,67.15,FOUR,2023-09-07 13:51:44,ul. Radzymińska,Warszawa,mazowieckie
64583426,muranow-sloneczn4-pokoje-64-m2-loggia-metro-5-min-ID4mZ6a,Muranów/Słoneczn4 pokoje/64 m2/Loggia/Metro 5 min.,https://www.otodom.pl/pl/ofertamuranow-sloneczn4-pokoje-64-m2-loggia-metro-5-min-ID4mZ6a,1588000PLN,,24813PLN,64,FOUR,2023-09-06 16:11:12,ul. Józefa Lewartowskiego,Warszawa,mazowieckie
64578043,trzy-pokoje-w-kamienicy-balkon-al-waszyngtona-ID4mXHl,"Trzy pokoje w kamienicy, balkon, Al. Waszyngtona.",https://www.otodom.pl/pl/ofertatrzy-pokoje-w-kamienicy-balkon-al-waszyngtona-ID4mXHl,1070000PLN,1200PLN,13216PLN,80.96,THREE,2023-09-05 12:54:40,al. Aleja Jerzego Waszyngtona,Warszawa,mazowieckie
64647142,al-solidarnosci-niedaleko-dworca-wilenskiego-ID4nfFQ,Al. Solidarności niedaleko Dworca Wileńskiego,https://www.otodom.pl/pl/ofertaal-solidarnosci-niedaleko-dworca-wilenskiego-ID4nfFQ,1149500PLN,800PLN,17958PLN,64.01,TWO,2023-09-25 20:15:23,"al. Aleja ""Solidarności""",Warszawa,mazowieckie
